system:index,Date,DateofSow2,HarvestDa4,LandPrepa3,NurseryBe1,State,areaHa,class,croppableAreaId,imageID,mv,pd,ps,pv,rms,seeding,theta,variety,.geo
S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414_00000000000000000098,2023-08-23,2023/07/20 12:00:00.000,2023/10/30 12:00:00.000,2023/07/18 12:00:00.000,2023/06/28 12:00:00.000,TNG,0.2524721179519487,1,20068,S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414,26.043374925727864,0.0079810871536258,0.0685218396644753,0.0239492314621425,0.4508615699256381,TPR,-2.604755059070553,AWD,"{""type"":""Polygon"",""coordinates"":[[[79.25169217008506,17.006850889497585],[79.2516966438,17.006841971196035],[79.25208017803001,17.006859844951787],[79.25225404980588,17.00734135777314],[79.2519062198992,17.007461828397094],[79.25169217008506,17.006850889497585]]]}"
S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414_00000000000000000087,2023-08-23,2023/07/20 12:00:00.000,2023/10/06 12:00:00.000,2023/07/19 12:00:00.000,2023/06/24 12:00:00.000,TNG,0.1927389520572484,1,20062,S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414,9.658612626656277,0.0286901879163541,0.2961891318017374,0.0285928985314474,2.0548714182266297,TPR,-7.977608131507551,AWD,"{""type"":""Polygon"",""coordinates"":[[[79.35845198312354,17.043397719557472],[79.35866604601712,17.043348607344665],[79.35886670267699,17.043999643490608],[79.35860357167086,17.04404421567027],[79.35845198312354,17.043397719557472]]]}"
S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414_00000000000000000041,2023-08-23,2023/07/05 12:00:00.000,,2023/07/02 12:00:00.000,,TNG,0.1191539732069479,1,69201,S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414,9.12121212121212,0.0108459122655936,0.1835056301276905,0.0400476013521917,1.4916666551596591,DSR,13.538390821805509,AWD,"{""type"":""Polygon"",""coordinates"":[[[79.34283626365627,17.039763539337866],[79.34306806800709,17.03975904257366],[79.34313502214098,17.040178206642405],[79.34313055280363,17.04017379154533],[79.34293880083936,17.04025847578834],[79.34283626365627,17.039763539337866]]]}"
S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414_00000000000000000040,2023-08-23,2023/07/07 12:00:00.000,2023/10/31 12:00:00.000,2023/07/05 12:00:00.000,,TNG,0.2299937885577641,1,19186,S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414,23.78292046936115,0.0130842432083447,0.1511498331839056,0.0258917433047009,0.8980443396810758,DSR,-0.7724376115389411,AWD,"{""type"":""Polygon"",""coordinates"":[[[79.2924840882305,17.087627479839174],[79.29295224663981,17.08746700799344],[79.29309052663235,17.087819229611082],[79.2925865948278,17.087993187062363],[79.2924840882305,17.087627479839174]]]}"
S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414_00000000000000000039,2023-08-23,2023/07/07 12:00:00.000,2023/11/05 12:00:00.000,2023/07/06 12:00:00.000,,TNG,0.2014652427711113,1,20066,S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414,32.004470938897164,0.0103573650029736,0.0873595401367114,0.0144140321689195,0.4692250430006562,DSR,1.3369997004060916,AWD,"{""type"":""GeometryCollection"",""geometries"":[{""type"":""LineString"",""coordinates"":[[79.34809796969016,17.037529505452362],[79.34810242879122,17.037529505452362]]},{""type"":""Polygon"",""coordinates"":[[[79.34782598888245,17.037627608048595],[79.34809800268374,17.03752953945682],[79.34829859623743,17.038091354826992],[79.34803105212532,17.038185035018845],[79.34782598888245,17.037627608048595]]]}]}"
S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414_0000000000000000002f,2023-08-23,2023/07/02 12:00:00.000,2023/10/20 12:00:00.000,2023/06/29 12:00:00.000,,TNG,0.3845907901620894,1,19173,S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414,29.815881666017905,0.0155732314036734,0.1168257676705909,0.0281276211581918,0.7060724084086805,DSR,-1.203465440449384,AWD,"{""type"":""Polygon"",""coordinates"":[[[79.28835939434421,17.086307600957557],[79.28915755053025,17.08606240004933],[79.2892378731652,17.086441420403908],[79.28923340124301,17.086441360712122],[79.28847084938313,17.086700014109887],[79.28835939434421,17.086307600957557]]]}"
S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414_0000000000000000002e,2023-08-23,2023/07/02 12:00:00.000,2023/10/20 12:00:00.000,2023/06/29 12:00:00.000,,TNG,0.3607870150959835,1,19172,S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414,17.995437577768566,0.0160724952096936,0.1503666401286434,0.0214802632521651,1.2094566417477133,DSR,0.2128539155042305,AWD,"{""type"":""Polygon"",""coordinates"":[[[79.28926461869536,17.086463650934743],[79.29002707808245,17.08622731039475],[79.2901296733723,17.086597465372925],[79.28938501648555,17.086833773506566],[79.28926461869536,17.086463650934743]]]}"
S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414_0000000000000000002d,2023-08-23,2023/07/02 12:00:00.000,2023/10/20 12:00:00.000,2023/06/29 12:00:00.000,,TNG,0.276308264962281,1,19170,S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414,15.13102328099621,0.0124779193757659,0.1963040354602647,0.0214270286001849,1.5710341195496724,DSR,0.2081287718813162,AWD,"{""type"":""Polygon"",""coordinates"":[[[79.29093675812489,17.085585257003306],[79.29125331231948,17.085554046337375],[79.2914361410127,17.086245145059998],[79.29112853110102,17.086325475912187],[79.29093675812489,17.085585257003306]]]}"
S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414_00000000000000000094,2023-08-23,2023/07/30 12:00:00.000,2023/11/06 12:00:00.000,2023/07/28 12:00:00.000,2023/07/04 12:00:00.000,TNG,0.1686545231924609,2,20059,S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414,10.472,0.021443984657526,0.2690597758822971,0.0407271469997035,1.7015999746587538,TPR,-1.5077551939222549,CF,"{""type"":""Polygon"",""coordinates"":[[[79.3621128976262,17.048342841444295],[79.36236261344598,17.048231305309766],[79.36253653762536,17.0487530676042],[79.36253653762536,17.04875751422548],[79.36228682227372,17.048828853139298],[79.3621128976262,17.048342841444295]]]}"
S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414_0000000000000000002c,2023-08-23,2023/07/01 12:00:00.000,2023/10/20 12:00:00.000,2023/06/29 12:00:00.000,,TNG,0.5857679437755227,1,19179,S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414,26.767084719733816,0.0244619153651673,0.1272364230209111,0.0268226695717304,1.275223961381739,DSR,0.6937816758857747,AWD,"{""type"":""MultiPolygon"",""coordinates"":[[[[79.28917991015719,17.088648634749497],[79.28917991015719,17.088644188173653],[79.28918876800793,17.088648660685845],[79.28917991015719,17.088648634749497]]],[[[79.28917991015719,17.088648634749497],[79.28942509171561,17.089397748281332],[79.28882757341387,17.089585041273658],[79.28857791833475,17.088835956490783],[79.28917991015719,17.088648634749497]]]]}"
S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414_00000000000000000025,2023-08-23,2023/08/07 12:00:00.000,2023/10/31 12:00:00.000,2023/07/01 12:00:00.000,,TNG,0.3228576753635314,1,20071,S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414,26.017169373549887,0.0212683797467137,0.128755171697267,0.0811735196864522,0.6502552215848335,DSR,3.14450865065692,AWD,"{""type"":""Polygon"",""coordinates"":[[[79.36142175016484,17.046849039821907],[79.36193012171886,17.046710835527815],[79.36210404670902,17.04711209110963],[79.36154214063751,17.04736184329189],[79.36142175016484,17.046849039821907]]]}"
S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414_00000000000000000022,2023-08-23,2023/07/07 12:00:00.000,2023/10/31 12:00:00.000,2023/07/02 12:00:00.000,,TNG,0.3612876747347685,1,20069,S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414,27.899750415973376,0.0074161686677511,0.0734688606866311,0.0130607097292669,0.5018302956332581,DSR,5.324524576306195,AWD,"{""type"":""Polygon"",""coordinates"":[[[79.35852777742815,17.048989394592766],[79.35912089580135,17.048846681402193],[79.35911642723316,17.048851159448667],[79.35927695181674,17.049381821102173],[79.35867051460698,17.04943081017548],[79.35852777742815,17.048989394592766]]]}"
S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414_0000000000000000001f,2023-08-23,2023/07/02 12:00:00.000,2023/11/13 12:00:00.000,2023/06/12 12:00:00.000,,TNG,0.1177356279405136,1,19158,S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414,10.43877551020408,0.0269912615577614,1.288989797614667,0.0483045625661936,5.930357133247413,DSR,-7.782231132651926,AWD,"{""type"":""Polygon"",""coordinates"":[[[79.2561379051231,17.006182043763953],[79.25640992812694,17.006128476958754],[79.25651694771362,17.006458524463305],[79.2562315905541,17.00652089513716],[79.25622711705537,17.006516479788388],[79.2561379051231,17.006182043763953]]]}"
S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414_0000000000000000001e,2023-08-23,2023/07/06 12:00:00.000,2023/11/09 12:00:00.000,2023/06/30 12:00:00.000,,TNG,0.2835324693703647,1,19153,S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414,11.642857142857144,0.0097712088509329,0.3437739292317361,0.0407381158233398,2.5348677301217646,DSR,0.3008868215778084,AWD,"{""type"":""Polygon"",""coordinates"":[[[79.26611741530937,17.00008199970367],[79.26664806963565,16.999885760789734],[79.26664806963565,16.999890205396355],[79.26679963545168,17.00030047553923],[79.26626012196355,17.000465488467658],[79.26611741530937,17.00008199970367]]]}"
S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414_0000000000000000001c,2023-08-23,2023/07/07 12:00:00.000,2023/11/09 12:00:00.000,2023/06/27 12:00:00.000,,TNG,0.1203518861832472,1,19165,S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414,1.0,0.0091541295960666,0.3055020741904422,0.0313803958340307,2.859425680467698,DSR,-1.9358518400442288,AWD,"{""type"":""Polygon"",""coordinates"":[[[79.24969902283632,17.009646745237728],[79.24992193876078,17.0095664921032],[79.25007800540324,17.009981196271358],[79.24986395141956,17.01005249761195],[79.24969902283632,17.009646745237728]]]}"
S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414_0000000000000000001a,2023-08-23,2023/07/07 12:00:00.000,2023/11/09 12:00:00.000,2023/06/27 12:00:00.000,,TNG,0.1834307144272394,1,19151,S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414,15.593137254901958,0.0101186952174578,0.7445553289422021,0.0455567906762844,3.4759803865762318,DSR,1.867893534949888,AWD,"{""type"":""Polygon"",""coordinates"":[[[79.24905238298747,17.00852303160841],[79.24916835863677,17.008255494100975],[79.249172832472,17.0082510204566],[79.24946268491954,17.009000215356604],[79.24922187257499,17.00906262802507],[79.24905238298747,17.00852303160841]]]}"
S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414_00000000000000000013,2023-08-23,2023/07/06 12:00:00.000,2023/10/19 12:00:00.000,2023/06/30 12:00:00.000,,TNG,0.1737898971090893,1,19160,S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414,19.184961106309423,0.0072133880365775,0.1141276751727819,0.0257235856230918,0.998357832792409,DSR,-6.694012359132413,AWD,"{""type"":""Polygon"",""coordinates"":[[[79.26603715884961,16.998133329118573],[79.266625704625,16.997937135114974],[79.26671937957622,16.998124415550645],[79.26610399622764,16.99837412235218],[79.26609952319997,16.998365262826916],[79.26603715884961,16.998133329118573]]]}"
S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414_000000000000000000a7,2023-08-23,2023/08/27 12:00:00.000,2023/11/22 12:00:00.000,2023/08/25 12:00:00.000,2023/08/07 12:00:00.000,TNG,0.1190557783565511,2,19184,S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414,30.395465994962223,0.0076795075325088,0.0483449312063023,0.0129734392715406,0.3521410667475885,TPR,3.372919042855125,CF,"{""type"":""Polygon"",""coordinates"":[[[79.29010292808967,17.079690304757193],[79.29026787154366,17.079618938483396],[79.2905354095511,17.080113891024997],[79.29037046656921,17.080185257549797],[79.29010292808967,17.079690304757193]]]}"
S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414_0000000000000000009d,2023-08-23,2023/08/01 12:00:00.000,2023/11/09 12:00:00.000,2023/07/31 12:00:00.000,2023/07/13 12:00:00.000,TNG,0.1732891245520046,2,19181,S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414,21.28287197231834,0.0092785691946767,0.2586113997770531,0.0157608278989985,1.4373702262254326,TPR,0.4193125565674891,CF,"{""type"":""Polygon"",""coordinates"":[[[79.29202031326892,17.085411314523334],[79.29237255198137,17.085384575800152],[79.29245287185346,17.08574581023942],[79.2920782745155,17.08583494720603],[79.29202031326892,17.085411314523334]]]}"
S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414_000000000000000000a0,2023-08-23,2023/08/08 12:00:00.000,2023/11/02 12:00:00.000,2023/08/05 12:00:00.000,2023/07/10 12:00:00.000,TNG,0.0962995660713987,2,20079,S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414,16.5195007800312,0.015080469196979,0.0909948866703953,0.0443634180477043,0.4525741057909224,TPR,-0.2800731790977038,CF,"{""type"":""Polygon"",""coordinates"":[[[79.36213523974344,17.050255800678848],[79.36257666731807,17.050148755766536],[79.36262126539303,17.050318209001386],[79.36218868894055,17.0504341685939],[79.36213523974344,17.050255800678848]]]}"
S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414_00000000000000000096,2023-08-23,2023/08/01 12:00:00.000,2023/10/12 12:00:00.000,2023/07/31 12:00:00.000,2023/07/09 12:00:00.000,TNG,0.1831382580343571,2,19185,S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414,29.353327855382087,0.0247355334019945,0.1317522306432955,0.0285472679200628,0.6092029730609527,TPR,2.1089495366704005,CF,"{""type"":""Polygon"",""coordinates"":[[[79.29121323787327,17.08968759203345],[79.29148524498932,17.089562772681163],[79.29163238477179,17.090106762580522],[79.2916368565792,17.090111268883838],[79.2913336331535,17.090146920522304],[79.29121323787327,17.08968759203345]]]}"
S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414_0000000000000000009b,2023-08-23,2023/07/28 12:00:00.000,2023/10/15 12:00:00.000,2023/07/27 12:00:00.000,2023/07/07 12:00:00.000,TNG,0.3049844413206771,2,19175,S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414,14.692497532082925,0.0123197258434461,0.1921031519711782,0.0184845755507421,1.6712734602457917,TPR,2.3143015468873727,CF,"{""type"":""Polygon"",""coordinates"":[[[79.29325993654331,17.08535779414731],[79.29382182488166,17.085339961147366],[79.29392880170919,17.08572795703218],[79.29340260180876,17.08587957004348],[79.29325993654331,17.08535779414731]]]}"
S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414_0000000000000000009f,2023-08-23,2023/07/27 12:00:00.000,2023/10/11 12:00:00.000,2023/07/26 12:00:00.000,2023/07/05 12:00:00.000,TNG,0.1519015881685022,2,19183,S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414,17.180118110236222,0.0082090822421793,0.0962435139533807,0.0211389753243365,0.8339566937317765,TPR,-9.51465963378666,CF,"{""type"":""Polygon"",""coordinates"":[[[79.29428997658862,17.085273128754096],[79.29467798004632,17.085255309951076],[79.29484738707902,17.08546484430365],[79.29436135145909,17.085607565285606],[79.29428997658862,17.085273128754096]]]}"
S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414_00000000000000000029,2023-08-23,2023/06/16 12:00:00.000,2023/10/19 12:00:00.000,2023/06/12 12:00:00.000,,TNG,0.3893175036629844,1,20064,S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414,27.87528868360277,0.0103814886729473,0.1003579904323155,0.0206134493915855,0.6934180160937079,DSR,-10.059805058107049,AWD,"{""type"":""Polygon"",""coordinates"":[[[79.33347654063142,17.050104144482933],[79.33381100151614,17.04989904192198],[79.33412758211983,17.050648156184305],[79.33369951468815,17.05081763747673],[79.33347654063142,17.050104144482933]]]}"
S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414_00000000000000000009,2023-08-23,2023/07/04 12:00:00.000,2023/11/13 12:00:00.000,2023/06/23 12:00:00.000,,TNG,0.1832351602665972,2,19155,S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230824T014414,1.6784249384741594,0.0065863262848597,0.4858843106486155,0.0278577573392677,4.384741620023883,DSR,-2.0651003555551326,CF,"{""type"":""Polygon"",""coordinates"":[[[79.25680677747631,17.00546408823435],[79.25709660634345,17.005383819429348],[79.25710107980069,17.005383879015344],[79.25724827363054,17.005852062439764],[79.25692721700744,17.005932274312794],[79.25680677747631,17.00546408823435]]]}"
S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230903T040536_00000000000000000005,2023-09-02,2023/06/23 12:00:00.000,,2023/06/20 12:00:00.000,,UP,0.5335894290922438,1,19460,S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230903T040536,33.69415807560137,0.0233683171304163,0.0508410004062364,0.0212189700373724,0.5417657959896075,DSR,1.046997308947723,AWD,"{""type"":""MultiPolygon"",""coordinates"":[[[[83.09447864376347,26.106391268570235],[83.09447414077023,26.106382351400214],[83.09446521665545,26.106360035578806],[83.09459457526471,26.10642695848172],[83.09457222408021,26.106431361032268],[83.09455437587613,26.106422433172384],[83.09451425833547,26.106413516079133],[83.09448748600384,26.106395728587234],[83.09447864376347,26.106391268570235]]],[[[83.09447864376347,26.106391268570235],[83.09448748600384,26.106404609675142],[83.09446521665545,26.106422472318137],[83.09444294729948,26.106440334954833],[83.09440725081606,26.10645818295798],[83.09438498144041,26.1064670747874],[83.09434486379605,26.106484890600846],[83.09431809139525,26.10649832143185],[83.09428239484383,26.1065205650764],[83.0942556224175,26.106533906181937],[83.09421550469398,26.106551811650714],[83.09418431110015,26.10656960595627],[83.09414419333297,26.10656517414132],[83.09404160635951,26.10651164272843],[83.09402826103513,26.1064848990357],[83.09401483383485,26.106453666027573],[83.094001488505,26.106426922328165],[83.09399256432586,26.106404606492823],[83.09397921899149,26.10639122926439],[83.09395686759716,26.10640020680779],[83.09378747161723,26.106101445723088],[83.09362249637793,26.10573579418705],[83.09360014486195,26.105695611680567],[83.09357787521209,26.10566440389496],[83.09355560555466,26.105633196103728],[83.09353775707375,26.105602020497876],[83.09352432977298,26.105579668474483],[83.09351540552888,26.10554398604766],[83.09350206009736,26.105512846539852],[83.09349763891085,26.10548159591384],[83.09348871466311,26.105454884290147],[83.09348421160186,26.1054281151473],[83.093470866164,26.105401371326437],[83.09346636310153,26.10537460217842],[83.0934752873523,26.105352243433444],[83.09349763891085,26.105325503684767],[83.09352883283147,26.105316590533175],[83.0935466813148,26.105303270894236],[83.09357337215697,26.10529432162201],[83.09360014486195,26.105289861673388],[83.09362249637793,26.105280973829252],[83.09365811141511,26.105276488530738],[83.09368046291132,26.10527199637902],[83.09370273252634,26.105280956542085],[83.09372058096231,26.10531661757529],[83.09393901922552,26.10562876067496],[83.09412184199489,26.105949784311743],[83.09413969031675,26.105981049538038],[83.09415311749146,26.106012192879316],[83.09417538694589,26.106043490268597],[83.09418873224033,26.10607462968311],[83.094202159405,26.106105862719968],[83.09421108355559,26.106132663970705],[83.09423335299033,26.10616387163379],[83.09424669827297,26.106190615340648],[83.09426904956847,26.106221826912268],[83.0942958219893,26.106244099848684],[83.09432251252642,26.106266368861114],[83.09434928492541,26.10628873149399],[83.09436713318534,26.106319906958607],[83.09439832669217,26.10634221203925],[83.0944250990602,26.106360089256988],[83.09445629253945,26.106377908925708],[83.09447864376347,26.106391268570235]]]]}"
S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230903T040536_0000000000000000000b,2023-09-02,2023/07/16 12:00:00.000,,2023/07/15 12:00:00.000,,UP,0.5484505127929067,1,19485,S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230903T040536,24.89205859676176,0.0432216473272253,0.1333741520564267,0.0428623164640378,1.0858134250045282,DSR,-3.497539018702305,AWD,"{""type"":""Polygon"",""coordinates"":[[[83.11770161978335,25.98637452710078],[83.11781751017521,25.985817196295397],[83.11798250631107,25.98510818184122],[83.11825897211773,25.98507698530843],[83.11830807782262,25.985433665043214],[83.11820102733851,25.985915307247275],[83.1182232886157,25.98624970768206],[83.11770161978335,25.98638350237329],[83.11770161978335,25.98637452710078]]]}"
S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230903T040536_00000000000000000058,2023-09-02,2023/07/20 12:00:00.000,,2023/07/19 12:00:00.000,2023/07/20 12:00:00.000,UP,0.4128996850050936,1,19190,S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230903T040536,28.96002733173899,0.0461092918670886,0.1974971053894669,0.0317742419898443,1.7777929493376612,TPR,-1.6922880930932342,AWD,"{""type"":""Polygon"",""coordinates"":[[[82.96645333713222,25.982321211993998],[82.96649345067465,25.98230341960516],[82.9665514471031,25.982298969095787],[82.96660944348076,25.98228554517486],[82.9666718695109,25.982267760023536],[82.96672535405236,25.98225438603381],[82.96677883855064,25.98224092228508],[82.96683683472928,25.982232074677537],[82.96689483085716,25.982218650612676],[82.9669438855339,25.982200843808982],[82.96698399877936,25.98220530525265],[82.96700179953693,25.982236500160916],[82.96702411200053,25.982276618452826],[82.96706422519742,25.98228107987529],[82.96709096731519,25.98227663614669],[82.9671445335493,25.982258779264136],[82.96719358804117,25.982240972364064],[82.96725150182596,25.982218660485266],[82.96729612657745,25.98220979119661],[82.96731843894193,25.98224990945844],[82.96734075129888,25.98230339807034],[82.96734075129888,25.98234350913841],[82.96730506793028,25.982356940584392],[82.9672648728484,25.982370242561036],[82.96722033010673,25.982383692236223],[82.96718907634194,25.982405953303907],[82.96718021700434,25.98245056929155],[82.9671534749226,25.982481753719057],[82.96710885007504,25.98249959631298],[82.96709990869572,25.982530837946836],[82.96713116250257,25.982584312271445],[82.96714896322062,25.982633364158385],[82.96716684596483,25.982682420021714],[82.96718907634194,25.982727020945177],[82.9672069590753,25.98277607679092],[82.96717570530419,25.982811708131184],[82.96713116250257,25.982829554674158],[82.96706873690516,25.98284294301774],[82.9670107409295,25.98286076402951],[82.9669438855339,25.982874206288855],[82.96688145976003,25.982887504797468],[82.96682789331325,25.982865250518454],[82.96679672139472,25.982820663809598],[82.96677883855064,25.98277160794431],[82.96674323691087,25.98273147214262],[82.96668967035235,25.982749328776542],[82.9666361857821,25.98276270268542],[82.9666361857821,25.982731475360435],[82.96662724433898,25.98270474894078],[82.96660944348076,25.98266009398391],[82.96657818942782,25.982615503225805],[82.9665514471031,25.982561978832326],[82.96652913448034,25.982512976879118],[82.96651576330943,25.982463960697615],[82.96649796242126,25.98241490874277],[82.9664756497805,25.98237030371792],[82.96645333713222,25.982321211993998]]]}"
S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230903T040536_0000000000000000006a,2023-09-02,2023/07/24 12:00:00.000,,2023/07/23 12:00:00.000,2023/07/24 12:00:00.000,UP,0.3512645985610686,2,19457,S1B_OPER_SAR_EOSSP__CORE_L1A_OLF_20230903T040536,28.95410628019323,0.1687564803317381,0.1556848408725568,0.068996865135856,1.3592592605934048,TPR,-1.0486969283981404,CF,"{""type"":""Polygon"",""coordinates"":[[[82.96062529507685,25.98937995914622],[82.96062980722294,25.989322033171185],[82.9606743543942,25.989299703406054],[82.96072341367524,25.98928638668482],[82.9607769030172,25.98927292648783],[82.96083490444815,25.989259595991353],[82.96089733591752,25.989250698271974],[82.96091513830999,25.989290776424816],[82.96091965043634,25.989339899092283],[82.96092408052374,25.98939781136383],[82.96093302273628,25.989455763616068],[82.96094639503355,25.989513751859114],[82.96094639503355,25.989576204351607],[82.96095082511916,25.989629719776293],[82.96095976732809,25.98967878865666],[82.96095525520448,25.98974120111723],[82.96093745282279,25.98979022543333],[82.96094188290901,25.98984374081531],[82.96095525520448,25.989901728980147],[82.96098199978732,25.98995076636072],[82.96102662876044,25.98999537947125],[82.96104443111817,25.990053313876622],[82.96103105884069,25.990111257459258],[82.96100431427763,25.990160295443086],[82.96097756970379,25.99020942313856],[82.9609597673281,25.990258447359132],[82.96094639503355,25.99031190435953],[82.96092851061084,25.990369897592252],[82.96091513830999,25.99042344429214],[82.96090619609501,25.99047693725766],[82.96088839370016,25.990525961405744],[82.96086164907955,25.99053040332763],[82.96083490444815,25.990530448461794],[82.960803647672,25.990512597268488],[82.96079921757655,25.990476938346177],[82.96078584524962,25.990432320104624],[82.96074572825259,25.990423459624925],[82.96073678601478,25.990369904360982],[82.96073678601478,25.99031642510775],[82.9607412161144,25.990267378643853],[82.96073678601478,25.990209376838166],[82.96073678601478,25.990151411034365],[82.96072784377576,25.990093458930218],[82.96072341367524,25.990039943607563],[82.96071447143441,25.989986388270626],[82.96071447143441,25.98992842241941],[82.96070561123129,25.989870474259597],[82.96070561123129,25.989812508383498],[82.96069215684653,25.989754516206354],[82.96068329664044,25.98970554106116],[82.9606743543942,25.98964310233927],[82.96066098204207,25.98958960064476],[82.96064760968724,25.989531612412296],[82.96063866743619,25.989482543507773],[82.96063423732971,25.989433514597962],[82.96062529507685,25.98937995914622]]]}"
